3.82563397e-2	-1.03780925e+0
3.83847281e-2	-1.03216791e+0
3.83930095e-2	-1.03780210e+0
3.83371525e-2	-1.02446508e+0
3.82718183e-2	-1.03630304e+0
3.81891169e-2	-1.03549385e+0
3.81952859e-2	-1.04155362e+0
3.83511446e-2	-1.04534924e+0
3.82612497e-2	-1.02657866e+0
2.76802890e-2	-1.55548322e+0
-2.25741067e-3	-2.07808757e+0
-5.68645522e-2	-2.61192131e+0
-1.06703870e-1	-2.62769961e+0
-1.66026831e-1	-3.19823670e+0
-2.65586048e-1	-3.45268393e+0
-3.31248522e-1	-3.55186868e+0
-3.80480736e-1	-3.82697535e+0
-4.93322760e-1	-3.94965386e+0
-5.69653034e-1	-4.06701469e+0
-6.44111931e-1	-4.19688177e+0
-7.60973334e-1	-4.34651852e+0
-8.90756965e-1	-4.40032434e+0
-9.19798672e-1	-4.40881157e+0
-1.01394570e+0	-4.57361937e+0
-1.20090199e+0	-4.63440609e+0
-1.26872790e+0	-4.64024067e+0
-1.28704500e+0	-4.68390703e+0
-1.37338269e+0	-4.71798038e+0
-1.42913818e+0	-4.74043894e+0
-1.34075427e+0	-4.48576498e+0
-1.03645337e+0	-4.42910242e+0
-8.35934937e-1	-4.11044931e+0
-6.50237381e-1	-3.98340631e+0
-5.11028051e-1	-3.75178075e+0
-4.22446340e-1	-3.49179769e+0
-2.80340910e-1	-3.09576035e+0
-1.93328798e-1	-2.63485861e+0
-1.06144845e-1	-2.38580608e+0
-7.77476132e-2	-2.31218266e+0
-3.64950337e-2	-1.26053250e+0
1.99283380e-2	-1.11722672e+0
5.49593046e-2	3.92474502e-1
9.94547382e-2	5.52626371e-1
1.46422520e-1	2.19468808e+0
2.26734966e-1	2.74077654e+0
4.08700079e-1	3.77522397e+0
6.17192328e-1	4.48994398e+0
1.01183975e+0	4.61335707e+0
1.39707971e+0	5.19132185e+0
2.49368668e+0	5.22120619e+0
2.84280777e+0	5.38550186e+0
3.69336629e+0	5.42909575e+0
4.35652399e+0	5.52812243e+0
5.31162691e+0	5.55233717e+0
5.72943401e+0	5.59138823e+0
6.33598661e+0	5.60183764e+0
6.67822552e+0	5.62931967e+0
7.14971924e+0	5.63041735e+0
7.46698713e+0	5.65050936e+0
7.83137178e+0	5.65472651e+0
8.06866741e+0	5.66490698e+0
8.26267338e+0	5.67232800e+0
8.52996922e+0	5.67470455e+0
8.69258022e+0	5.68446159e+0
8.91745663e+0	5.68813658e+0
9.11474609e+0	5.69398260e+0
9.25698948e+0	5.69281578e+0
9.34129524e+0	5.69547939e+0
9.42778873e+0	5.69597054e+0
9.50577736e+0	5.70041323e+0
9.60732269e+0	5.70037603e+0
9.66742134e+0	5.70520735e+0
9.70459175e+0	5.70520735e+0
9.74857998e+0	5.70731354e+0
9.78352261e+0	5.70598888e+0
9.79106712e+0	5.70768976e+0
9.79468441e+0	5.70699692e+0
9.81174469e+0	5.71021605e+0
9.82557392e+0	5.70715570e+0
9.82899284e+0	5.70746374e+0
9.82795429e+0	5.70837688e+0
9.82602406e+0	5.70519781e+0
9.82239628e+0	5.70671940e+0
9.82108498e+0	5.70672941e+0
9.82142735e+0	5.70768452e+0
9.82418633e+0	5.71004105e+0
